COUNTRY,DATE,ISO3,WHO_REGION,TOTAL_CONF_CASES,TOTAL_PROB_CASES,TOTAL_CONF_DEATHS,NEW_CONF_CASES,NEW_PROB_CASES,NEW_CONF_DEATHS
Sierra Leone,2025-01-26,SLE,AFRO,16,0,0,6,0,0
South Africa,2025-01-26,ZAF,AFRO,30,0,3,0,0,0
Uganda,2025-01-26,UGA,AFRO,2462,0,20,335,0,2
Zambia,2025-01-26,ZMB,AFRO,12,0,0,4,0,0
Argentina,2025-01-27,ARG,AMRO,1259,0,2,0,0,0
Aruba,2025-01-27,ABW,AMRO,3,0,0,0,0,0
Bahamas,2025-01-27,BHS,AMRO,4,0,0,0,0,0
Barbados,2025-01-27,BRB,AMRO,1,0,0,0,0,0
Bermuda,2025-01-27,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2025-01-27,BOL,AMRO,266,0,0,0,0,0
Brazil,2025-01-27,BRA,AMRO,13918,0,16,36,0,0
Canada,2025-01-27,CAN,AMRO,2042,0,0,4,0,0
Chile,2025-01-27,CHL,AMRO,1516,0,3,7,0,0
Colombia,2025-01-27,COL,AMRO,4285,0,0,0,0,0
Costa Rica,2025-01-27,CRI,AMRO,229,0,1,0,0,0
Cuba,2025-01-27,CUB,AMRO,8,0,1,0,0,0
Curaçao,2025-01-27,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2025-01-27,DOM,AMRO,110,0,1,0,0,0
Ecuador,2025-01-27,ECU,AMRO,628,0,3,0,0,0
El Salvador,2025-01-27,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2025-01-27,GLP,AMRO,1,0,0,0,0,0
Guatemala,2025-01-27,GTM,AMRO,407,0,2,0,0,0
Guyana,2025-01-27,GUY,AMRO,2,0,0,0,0,0
Honduras,2025-01-27,HND,AMRO,44,0,0,0,0,0
Jamaica,2025-01-27,JAM,AMRO,21,0,0,0,0,0
Martinique,2025-01-27,MTQ,AMRO,7,0,0,0,0,0
Mexico,2025-01-27,MEX,AMRO,4207,0,35,3,0,0
Panama,2025-01-27,PAN,AMRO,243,0,1,0,0,0
Paraguay,2025-01-27,PRY,AMRO,126,0,0,0,0,0
Peru,2025-01-27,PER,AMRO,3948,0,23,0,0,0
Saint Martin,2025-01-27,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2025-01-27,TTO,AMRO,4,0,0,0,0,0
United States of America,2025-01-27,USA,AMRO,34684,0,63,20,0,0
Uruguay,2025-01-27,URY,AMRO,20,0,0,0,0,0
Venezuela (Bolivarian Republic of),2025-01-27,VEN,AMRO,12,0,0,0,0,0
Pakistan,2025-01-29,PAK,EMRO,20,0,1,1,0,0
China,2025-01-31,CHN,WPRO,2847,0,1,34,0,0
India,2025-01-31,IND,SEARO,39,0,1,3,0,0
Indonesia,2025-01-31,IDN,SEARO,88,0,0,0,0,0
Nepal,2025-01-31,NPL,SEARO,3,0,0,0,0,0
Sri Lanka,2025-01-31,LKA,SEARO,4,0,0,0,0,0
Thailand,2025-01-31,THA,SEARO,870,0,13,5,0,3
China,2025-02-01,CHN,WPRO,2848,0,1,1,0,0
Angola,2025-02-02,AGO,AFRO,4,0,0,0,0,0
Australia,2025-02-02,AUS,WPRO,1653,0,0,9,0,0
Burundi,2025-02-02,BDI,AFRO,3359,0,1,71,0,0
Cameroon,2025-02-02,CMR,AFRO,54,0,5,0,0,0
Central African Republic,2025-02-02,CAF,AFRO,146,0,4,0,0,0
Congo,2025-02-02,COG,AFRO,60,0,2,4,0,0
Côte d’Ivoire,2025-02-02,CIV,AFRO,110,0,1,1,0,0
Democratic Republic of the Congo,2025-02-02,COD,AFRO,14615,NA,33,412,NA,2
Ghana,2025-02-02,GHA,AFRO,133,0,4,0,0,0
Guinea,2025-02-02,GIN,AFRO,2,0,0,0,0,0
Kenya,2025-02-02,KEN,AFRO,38,0,1,0,0,0
Liberia,2025-02-02,LBR,AFRO,85,0,0,1,0,0
Nigeria,2025-02-02,NGA,AFRO,1078,0,9,10,0,0
Rwanda,2025-02-02,RWA,AFRO,102,0,0,3,0,0
Sierra Leone,2025-02-02,SLE,AFRO,17,0,0,1,0,0
South Africa,2025-02-02,ZAF,AFRO,30,0,3,0,0,0
South Sudan,2025-02-02,SSD,AFRO,0,0,0,0,0,0
Uganda,2025-02-02,UGA,AFRO,2659,0,22,197,0,2
Zambia,2025-02-02,ZMB,AFRO,15,0,0,3,0,0
Argentina,2025-02-03,ARG,AMRO,1261,0,2,2,0,0
Aruba,2025-02-03,ABW,AMRO,3,0,0,0,0,0
Bahamas,2025-02-03,BHS,AMRO,4,0,0,0,0,0
Barbados,2025-02-03,BRB,AMRO,1,0,0,0,0,0
Bermuda,2025-02-03,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2025-02-03,BOL,AMRO,266,0,0,0,0,0
Brazil,2025-02-03,BRA,AMRO,13945,0,16,27,0,0
Canada,2025-02-03,CAN,AMRO,2047,0,0,5,0,0
Chile,2025-02-03,CHL,AMRO,1527,0,3,11,0,0
Colombia,2025-02-03,COL,AMRO,4285,0,0,0,0,0
Costa Rica,2025-02-03,CRI,AMRO,229,0,1,0,0,0
Cuba,2025-02-03,CUB,AMRO,8,0,1,0,0,0
Curaçao,2025-02-03,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2025-02-03,DOM,AMRO,110,0,1,0,0,0
Ecuador,2025-02-03,ECU,AMRO,628,0,3,0,0,0
El Salvador,2025-02-03,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2025-02-03,GLP,AMRO,1,0,0,0,0,0
Guatemala,2025-02-03,GTM,AMRO,407,0,2,0,0,0
Guyana,2025-02-03,GUY,AMRO,2,0,0,0,0,0
Honduras,2025-02-03,HND,AMRO,44,0,0,0,0,0
Jamaica,2025-02-03,JAM,AMRO,21,0,0,0,0,0
Martinique,2025-02-03,MTQ,AMRO,7,0,0,0,0,0
Mexico,2025-02-03,MEX,AMRO,4210,0,35,3,0,0
Panama,2025-02-03,PAN,AMRO,243,0,1,0,0,0
Paraguay,2025-02-03,PRY,AMRO,126,0,0,0,0,0
Peru,2025-02-03,PER,AMRO,3948,0,23,0,0,0
Saint Martin,2025-02-03,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2025-02-03,TTO,AMRO,4,0,0,0,0,0
United States of America,2025-02-03,USA,AMRO,34707,0,63,23,0,0
Uruguay,2025-02-03,URY,AMRO,20,0,0,0,0,0
Venezuela (Bolivarian Republic of),2025-02-03,VEN,AMRO,12,0,0,0,0,0
New Zealand,2025-02-04,NZL,WPRO,71,3,0,2,0,0
Malaysia,2025-02-05,MYS,WPRO,13,0,0,1,0,0
Qatar,2025-02-05,QAT,EMRO,6,0,0,1,0,0
Pakistan,2025-02-06,PAK,EMRO,21,0,1,1,0,0
Qatar,2025-02-06,QAT,EMRO,7,0,0,1,0,0
China,2025-02-07,CHN,WPRO,2849,0,1,1,0,0
Singapore,2025-02-07,SGP,WPRO,70,0,0,1,0,0
Angola,2025-02-09,AGO,AFRO,4,0,0,0,0,0
Australia,2025-02-09,AUS,WPRO,1667,0,0,14,0,0
Burundi,2025-02-09,BDI,AFRO,3428,0,1,69,0,0
Cameroon,2025-02-09,CMR,AFRO,54,0,5,0,0,0
Central African Republic,2025-02-09,CAF,AFRO,146,0,4,0,0,0
Congo,2025-02-09,COG,AFRO,64,0,2,4,0,0
Côte d’Ivoire,2025-02-09,CIV,AFRO,111,0,1,1,0,0
Democratic Republic of the Congo,2025-02-09,COD,AFRO,15185,NA,33,570,NA,0
Ghana,2025-02-09,GHA,AFRO,133,0,4,0,0,0
Guinea,2025-02-09,GIN,AFRO,2,0,0,0,0,0
Kenya,2025-02-09,KEN,AFRO,39,0,1,1,0,0
Liberia,2025-02-09,LBR,AFRO,87,0,0,2,0,0
Nigeria,2025-02-09,NGA,AFRO,1103,0,10,25,0,1
Rwanda,2025-02-09,RWA,AFRO,102,0,0,0,0,0
Sierra Leone,2025-02-09,SLE,AFRO,20,0,0,3,0,0
South Africa,2025-02-09,ZAF,AFRO,30,0,3,0,0,0
South Sudan,2025-02-09,SSD,AFRO,1,0,0,1,0,0
Uganda,2025-02-09,UGA,AFRO,2869,0,25,210,0,3
Zambia,2025-02-09,ZMB,AFRO,18,0,0,3,0,0
Argentina,2025-02-10,ARG,AMRO,1261,0,2,0,0,0
Aruba,2025-02-10,ABW,AMRO,3,0,0,0,0,0
Bahamas,2025-02-10,BHS,AMRO,4,0,0,0,0,0
Barbados,2025-02-10,BRB,AMRO,1,0,0,0,0,0
Bermuda,2025-02-10,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2025-02-10,BOL,AMRO,266,0,0,0,0,0
Brazil,2025-02-10,BRA,AMRO,13966,0,16,21,0,0
Canada,2025-02-10,CAN,AMRO,2050,0,0,3,0,0
Chile,2025-02-10,CHL,AMRO,1536,0,3,9,0,0
Colombia,2025-02-10,COL,AMRO,4285,0,0,0,0,0
Costa Rica,2025-02-10,CRI,AMRO,229,0,1,0,0,0
Cuba,2025-02-10,CUB,AMRO,8,0,1,0,0,0
Curaçao,2025-02-10,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2025-02-10,DOM,AMRO,110,0,1,0,0,0
Ecuador,2025-02-10,ECU,AMRO,628,0,3,0,0,0
El Salvador,2025-02-10,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2025-02-10,GLP,AMRO,1,0,0,0,0,0
Guatemala,2025-02-10,GTM,AMRO,407,0,2,0,0,0
Guyana,2025-02-10,GUY,AMRO,2,0,0,0,0,0
Honduras,2025-02-10,HND,AMRO,44,0,0,0,0,0
Jamaica,2025-02-10,JAM,AMRO,21,0,0,0,0,0
Martinique,2025-02-10,MTQ,AMRO,7,0,0,0,0,0
Mexico,2025-02-10,MEX,AMRO,4217,0,35,7,0,0
Panama,2025-02-10,PAN,AMRO,243,0,1,0,0,0
Paraguay,2025-02-10,PRY,AMRO,126,0,0,0,0,0
Peru,2025-02-10,PER,AMRO,3948,0,23,0,0,0
Saint Martin,2025-02-10,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2025-02-10,TTO,AMRO,4,0,0,0,0,0
United States of America,2025-02-10,USA,AMRO,34722,0,63,15,0,0
Uruguay,2025-02-10,URY,AMRO,20,0,0,0,0,0
Venezuela (Bolivarian Republic of),2025-02-10,VEN,AMRO,12,0,0,0,0,0
Oman,2025-02-12,OMN,EMRO,6,0,0,1,0,0
Angola,2025-02-16,AGO,AFRO,5,0,0,1,0,0
Australia,2025-02-16,AUS,WPRO,1681,0,0,14,0,0
Burundi,2025-02-16,BDI,AFRO,3467,0,1,39,0,0
Cameroon,2025-02-16,CMR,AFRO,54,0,5,0,0,0
Central African Republic,2025-02-16,CAF,AFRO,146,0,4,0,0,0
Congo,2025-02-16,COG,AFRO,66,0,2,2,0,0
Côte d’Ivoire,2025-02-16,CIV,AFRO,111,0,1,0,0,0
Democratic Republic of the Congo,2025-02-16,COD,AFRO,15627,NA,35,442,NA,2
Ghana,2025-02-16,GHA,AFRO,133,0,4,0,0,0
Guinea,2025-02-16,GIN,AFRO,2,0,0,0,0,0
Kenya,2025-02-16,KEN,AFRO,45,0,1,6,0,0
Liberia,2025-02-16,LBR,AFRO,87,0,0,0,0,0
Nigeria,2025-02-16,NGA,AFRO,1110,0,11,7,0,1
Rwanda,2025-02-16,RWA,AFRO,104,0,0,2,0,0
Sierra Leone,2025-02-16,SLE,AFRO,22,0,0,2,0,0
South Africa,2025-02-16,ZAF,AFRO,32,0,3,2,0,0
South Sudan,2025-02-16,SSD,AFRO,3,0,0,2,0,0
Uganda,2025-02-16,UGA,AFRO,3135,0,28,266,0,3
Zambia,2025-02-16,ZMB,AFRO,20,0,0,2,0,0
Argentina,2025-02-17,ARG,AMRO,1261,0,2,0,0,0
Aruba,2025-02-17,ABW,AMRO,3,0,0,0,0,0
Bahamas,2025-02-17,BHS,AMRO,4,0,0,0,0,0
Barbados,2025-02-17,BRB,AMRO,1,0,0,0,0,0
Bermuda,2025-02-17,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2025-02-17,BOL,AMRO,266,0,0,0,0,0
Brazil,2025-02-17,BRA,AMRO,13989,0,16,23,0,0
Canada,2025-02-17,CAN,AMRO,2051,0,0,1,0,0
Chile,2025-02-17,CHL,AMRO,1542,0,3,6,0,0
Colombia,2025-02-17,COL,AMRO,4285,0,0,0,0,0
Costa Rica,2025-02-17,CRI,AMRO,229,0,1,0,0,0
Cuba,2025-02-17,CUB,AMRO,8,0,1,0,0,0
Curaçao,2025-02-17,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2025-02-17,DOM,AMRO,110,0,1,0,0,0
Ecuador,2025-02-17,ECU,AMRO,628,0,3,0,0,0
El Salvador,2025-02-17,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2025-02-17,GLP,AMRO,1,0,0,0,0,0
Guatemala,2025-02-17,GTM,AMRO,407,0,2,0,0,0
Guyana,2025-02-17,GUY,AMRO,2,0,0,0,0,0
Honduras,2025-02-17,HND,AMRO,44,0,0,0,0,0
Jamaica,2025-02-17,JAM,AMRO,21,0,0,0,0,0
Martinique,2025-02-17,MTQ,AMRO,7,0,0,0,0,0
Mexico,2025-02-17,MEX,AMRO,4221,0,35,4,0,0
Panama,2025-02-17,PAN,AMRO,243,0,1,0,0,0
Paraguay,2025-02-17,PRY,AMRO,126,0,0,0,0,0
Peru,2025-02-17,PER,AMRO,3948,0,23,0,0,0
Qatar,2025-02-17,QAT,EMRO,9,0,0,2,0,0
Saint Martin,2025-02-17,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2025-02-17,TTO,AMRO,4,0,0,0,0,0
United States of America,2025-02-17,USA,AMRO,34743,0,63,21,0,0
Uruguay,2025-02-17,URY,AMRO,20,0,0,0,0,0
Venezuela (Bolivarian Republic of),2025-02-17,VEN,AMRO,12,0,0,0,0,0
Philippines,2025-02-19,PHL,WPRO,108,0,4,22,0,1
Singapore,2025-02-21,SGP,WPRO,71,0,0,1,0,0
Pakistan,2025-02-22,PAK,EMRO,23,0,1,2,0,0
Angola,2025-02-23,AGO,AFRO,7,0,0,2,0,0
Australia,2025-02-23,AUS,WPRO,1684,0,0,3,0,0
Burundi,2025-02-23,BDI,AFRO,3547,0,1,80,0,0
Cameroon,2025-02-23,CMR,AFRO,54,0,5,0,0,0
Central African Republic,2025-02-23,CAF,AFRO,146,0,4,0,0,0
Congo,2025-02-23,COG,AFRO,71,0,2,5,0,0
Côte d’Ivoire,2025-02-23,CIV,AFRO,113,0,1,2,0,0
Democratic Republic of the Congo,2025-02-23,COD,AFRO,16117,NA,36,490,NA,1
Ghana,2025-02-23,GHA,AFRO,134,0,4,1,0,0
Guinea,2025-02-23,GIN,AFRO,2,0,0,0,0,0
Kenya,2025-02-23,KEN,AFRO,51,0,1,6,0,0
Liberia,2025-02-23,LBR,AFRO,87,0,0,0,0,0
Nigeria,2025-02-23,NGA,AFRO,1118,0,11,8,0,0
Rwanda,2025-02-23,RWA,AFRO,105,0,0,1,0,0
Sierra Leone,2025-02-23,SLE,AFRO,25,0,0,3,0,0
South Africa,2025-02-23,ZAF,AFRO,33,0,3,1,0,0
South Sudan,2025-02-23,SSD,AFRO,3,0,0,0,0,0
Uganda,2025-02-23,UGA,AFRO,3487,0,30,352,0,2
United Republic of Tanzania,2025-02-23,TZA,AFRO,0,0,0,0,0,0
Zambia,2025-02-23,ZMB,AFRO,20,0,0,0,0,0
Argentina,2025-02-24,ARG,AMRO,1261,0,2,0,0,0
Aruba,2025-02-24,ABW,AMRO,3,0,0,0,0,0
Bahamas,2025-02-24,BHS,AMRO,4,0,0,0,0,0
Barbados,2025-02-24,BRB,AMRO,1,0,0,0,0,0
Bermuda,2025-02-24,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2025-02-24,BOL,AMRO,266,0,0,0,0,0
Brazil,2025-02-24,BRA,AMRO,14008,0,16,19,0,0
Canada,2025-02-24,CAN,AMRO,2056,0,0,5,0,0
Chile,2025-02-24,CHL,AMRO,1552,0,3,10,0,0
Colombia,2025-02-24,COL,AMRO,4285,0,0,0,0,0
Costa Rica,2025-02-24,CRI,AMRO,229,0,1,0,0,0
Cuba,2025-02-24,CUB,AMRO,8,0,1,0,0,0
Curaçao,2025-02-24,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2025-02-24,DOM,AMRO,110,0,1,0,0,0
Ecuador,2025-02-24,ECU,AMRO,628,0,3,0,0,0
El Salvador,2025-02-24,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2025-02-24,GLP,AMRO,1,0,0,0,0,0
Guatemala,2025-02-24,GTM,AMRO,407,0,2,0,0,0
Guyana,2025-02-24,GUY,AMRO,2,0,0,0,0,0
Honduras,2025-02-24,HND,AMRO,44,0,0,0,0,0
Jamaica,2025-02-24,JAM,AMRO,21,0,0,0,0,0
Martinique,2025-02-24,MTQ,AMRO,7,0,0,0,0,0
Mexico,2025-02-24,MEX,AMRO,4230,0,35,9,0,0
Panama,2025-02-24,PAN,AMRO,243,0,1,0,0,0
Paraguay,2025-02-24,PRY,AMRO,126,0,0,0,0,0
Peru,2025-02-24,PER,AMRO,3948,0,23,0,0,0
Saint Martin,2025-02-24,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2025-02-24,TTO,AMRO,4,0,0,0,0,0
United States of America,2025-02-24,USA,AMRO,34762,0,63,19,0,0
Uruguay,2025-02-24,URY,AMRO,20,0,0,0,0,0
Venezuela (Bolivarian Republic of),2025-02-24,VEN,AMRO,12,0,0,0,0,0
Pakistan,2025-02-26,PAK,EMRO,24,0,1,1,0,0
Andorra,2025-02-28,AND,EURO,4,0,0,0,0,0
Austria,2025-02-28,AUT,EURO,371,0,1,3,0,0
Azerbaijan,2025-02-28,AZE,EURO,1,0,0,0,0,0
Belgium,2025-02-28,BEL,EURO,858,0,2,2,0,0
Bosnia and Herzegovina,2025-02-28,BIH,EURO,9,0,0,0,0,0
Bulgaria,2025-02-28,BGR,EURO,11,0,0,0,0,0
China,2025-02-28,CHN,WPRO,2905,0,1,56,0,0
Croatia,2025-02-28,HRV,EURO,37,0,0,0,0,0
Cyprus,2025-02-28,CYP,EURO,6,0,0,0,0,0
Czechia,2025-02-28,CZE,EURO,101,0,1,1,0,0
Denmark,2025-02-28,DNK,EURO,216,0,0,0,0,0
Estonia,2025-02-28,EST,EURO,11,0,0,0,0,0
Finland,2025-02-28,FIN,EURO,43,0,0,0,0,0
France,2025-02-28,FRA,EURO,4405,0,0,13,0,0
Georgia,2025-02-28,GEO,EURO,2,0,0,0,0,0
Germany,2025-02-28,DEU,EURO,4159,0,0,20,0,0
Gibraltar,2025-02-28,GIB,EURO,6,0,0,0,0,0
Greece,2025-02-28,GRC,EURO,145,0,0,7,0,0
Greenland,2025-02-28,GRL,EURO,2,0,0,0,0,0
Hungary,2025-02-28,HUN,EURO,85,0,0,0,0,0
Iceland,2025-02-28,ISL,EURO,17,0,0,0,0,0
India,2025-02-28,IND,SEARO,44,0,1,5,0,0
Indonesia,2025-02-28,IDN,SEARO,88,0,0,0,0,0
Ireland,2025-02-28,IRL,EURO,283,0,0,4,0,0
Israel,2025-02-28,ISR,EURO,355,0,0,15,0,0
Italy,2025-02-28,ITA,EURO,1123,0,0,14,0,0
Kosovo,2025-02-28,XKX,EURO,1,0,0,0,0,0
Latvia,2025-02-28,LVA,EURO,6,0,0,0,0,0
Lithuania,2025-02-28,LTU,EURO,6,0,0,0,0,0
Luxembourg,2025-02-28,LUX,EURO,62,0,0,0,0,0
Malta,2025-02-28,MLT,EURO,44,0,0,0,0,0
Monaco,2025-02-28,MCO,EURO,3,0,0,0,0,0
Montenegro,2025-02-28,MNE,EURO,2,0,0,0,0,0
Nepal,2025-02-28,NPL,SEARO,3,0,0,0,0,0
Netherlands,2025-02-28,NLD,EURO,1450,0,0,8,0,0
Norway,2025-02-28,NOR,EURO,121,0,0,0,0,0
Pakistan,2025-02-28,PAK,EMRO,24,0,1,0,0,0
Poland,2025-02-28,POL,EURO,238,0,0,5,0,0
Portugal,2025-02-28,PRT,EURO,1214,0,2,2,0,0
Republic of Moldova,2025-02-28,MDA,EURO,2,0,0,0,0,0
Romania,2025-02-28,ROU,EURO,49,0,0,0,0,0
Russian Federation,2025-02-28,RUS,EURO,4,0,0,0,0,0
San Marino,2025-02-28,SMR,EURO,1,0,0,0,0,0
Serbia,2025-02-28,SRB,EURO,40,0,0,0,0,0
Singapore,2025-02-28,SGP,WPRO,72,0,0,1,0,0
Slovakia,2025-02-28,SVK,EURO,19,0,0,0,0,0
Slovenia,2025-02-28,SVN,EURO,47,0,0,0,0,0
Spain,2025-02-28,ESP,EURO,8585,0,3,71,0,0
Sri Lanka,2025-02-28,LKA,SEARO,4,0,0,0,0,0
Sweden,2025-02-28,SWE,EURO,340,0,0,14,0,0
Switzerland,2025-02-28,CHE,EURO,600,0,0,0,0,0
Thailand,2025-02-28,THA,SEARO,872,0,13,2,0,0
The United Kingdom,2025-02-28,GBR,EURO,4196,0,0,12,0,0
Türkiye,2025-02-28,TUR,EURO,32,0,0,0,0,0
Uganda,2025-02-28,UGA,AFRO,3770,0,31,283,0,1
Ukraine,2025-02-28,UKR,EURO,5,0,0,0,0,0
Zambia,2025-02-28,ZMB,AFRO,21,0,0,1,0,0
Burundi,2025-03-01,BDI,AFRO,3588,0,1,41,0,0
Angola,2025-03-02,AGO,AFRO,7,0,0,0,0,0
Australia,2025-03-02,AUS,WPRO,1690,0,0,6,0,0
Cameroon,2025-03-02,CMR,AFRO,54,0,5,0,0,0
Central African Republic,2025-03-02,CAF,AFRO,146,0,4,0,0,0
Congo,2025-03-02,COG,AFRO,72,0,2,1,0,0
Côte d’Ivoire,2025-03-02,CIV,AFRO,117,0,1,4,0,0
Democratic Republic of the Congo,2025-03-02,COD,AFRO,16597,NA,41,480,NA,5
Ghana,2025-03-02,GHA,AFRO,134,0,4,0,0,0
Guinea,2025-03-02,GIN,AFRO,2,0,0,0,0,0
Kenya,2025-03-02,KEN,AFRO,54,0,1,3,0,0
Liberia,2025-03-02,LBR,AFRO,87,0,0,0,0,0
Nigeria,2025-03-02,NGA,AFRO,1133,0,11,15,0,0
Rwanda,2025-03-02,RWA,AFRO,108,0,0,3,0,0
Sierra Leone,2025-03-02,SLE,AFRO,38,0,0,13,0,0
South Africa,2025-03-02,ZAF,AFRO,33,0,3,0,0,0
South Sudan,2025-03-02,SSD,AFRO,6,0,0,3,0,0
United Republic of Tanzania,2025-03-02,TZA,AFRO,0,0,0,0,0,0
Argentina,2025-03-03,ARG,AMRO,1263,0,2,2,0,0
Aruba,2025-03-03,ABW,AMRO,3,0,0,0,0,0
Bahamas,2025-03-03,BHS,AMRO,4,0,0,0,0,0
Barbados,2025-03-03,BRB,AMRO,1,0,0,0,0,0
Bermuda,2025-03-03,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2025-03-03,BOL,AMRO,266,0,0,0,0,0
Brazil,2025-03-03,BRA,AMRO,14047,0,16,39,0,0
Canada,2025-03-03,CAN,AMRO,2061,0,0,5,0,0
Chile,2025-03-03,CHL,AMRO,1561,0,3,9,0,0
Colombia,2025-03-03,COL,AMRO,4285,0,0,0,0,0
Costa Rica,2025-03-03,CRI,AMRO,229,0,1,0,0,0
Cuba,2025-03-03,CUB,AMRO,8,0,1,0,0,0
Curaçao,2025-03-03,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2025-03-03,DOM,AMRO,110,0,1,0,0,0
Ecuador,2025-03-03,ECU,AMRO,628,0,3,0,0,0
El Salvador,2025-03-03,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2025-03-03,GLP,AMRO,1,0,0,0,0,0
Guatemala,2025-03-03,GTM,AMRO,407,0,2,0,0,0
Guyana,2025-03-03,GUY,AMRO,2,0,0,0,0,0
Honduras,2025-03-03,HND,AMRO,44,0,0,0,0,0
Jamaica,2025-03-03,JAM,AMRO,21,0,0,0,0,0
Martinique,2025-03-03,MTQ,AMRO,7,0,0,0,0,0
Mexico,2025-03-03,MEX,AMRO,4240,0,35,10,0,0
Panama,2025-03-03,PAN,AMRO,243,0,1,0,0,0
Paraguay,2025-03-03,PRY,AMRO,126,0,0,0,0,0
Peru,2025-03-03,PER,AMRO,3948,0,23,0,0,0
Saint Martin,2025-03-03,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2025-03-03,TTO,AMRO,4,0,0,0,0,0
United States of America,2025-03-03,USA,AMRO,34781,0,63,19,0,0
Uruguay,2025-03-03,URY,AMRO,20,0,0,0,0,0
Venezuela (Bolivarian Republic of),2025-03-03,VEN,AMRO,12,0,0,0,0,0
China,2025-03-04,CHN,WPRO,2906,0,1,1,0,0
Pakistan,2025-03-04,PAK,EMRO,26,0,1,2,0,0
New Zealand,2025-03-05,NZL,WPRO,72,3,0,1,0,0
Qatar,2025-03-05,QAT,EMRO,10,0,0,1,0,0
Cameroon,2025-03-06,CMR,AFRO,54,0,5,0,0,0
China,2025-03-06,CHN,WPRO,2908,0,1,2,0,0
Angola,2025-03-09,AGO,AFRO,8,0,0,1,0,0
Australia,2025-03-09,AUS,WPRO,1697,0,0,7,0,0
Burundi,2025-03-09,BDI,AFRO,3614,0,1,26,0,0
Central African Republic,2025-03-09,CAF,AFRO,146,0,4,0,0,0
Congo,2025-03-09,COG,AFRO,73,0,3,1,0,1
Côte d’Ivoire,2025-03-09,CIV,AFRO,118,0,1,1,0,0
Democratic Republic of the Congo,2025-03-09,COD,AFRO,17082,NA,44,485,NA,3
Ghana,2025-03-09,GHA,AFRO,134,0,4,0,0,0
Guinea,2025-03-09,GIN,AFRO,2,0,0,0,0,0
Kenya,2025-03-09,KEN,AFRO,56,0,1,2,0,0
Liberia,2025-03-09,LBR,AFRO,87,0,0,0,0,0
Nigeria,2025-03-09,NGA,AFRO,1142,0,11,9,0,0
Rwanda,2025-03-09,RWA,AFRO,110,0,0,2,0,0
Sierra Leone,2025-03-09,SLE,AFRO,72,0,1,34,0,1
South Africa,2025-03-09,ZAF,AFRO,33,0,3,0,0,0
South Sudan,2025-03-09,SSD,AFRO,7,0,0,1,0,0
Uganda,2025-03-09,UGA,AFRO,4043,0,34,273,0,3
United Republic of Tanzania,2025-03-09,TZA,AFRO,2,0,0,2,0,0
Zambia,2025-03-09,ZMB,AFRO,22,0,0,1,0,0
Argentina,2025-03-10,ARG,AMRO,1265,0,2,2,0,0
Aruba,2025-03-10,ABW,AMRO,3,0,0,0,0,0
Bahamas,2025-03-10,BHS,AMRO,4,0,0,0,0,0
Barbados,2025-03-10,BRB,AMRO,1,0,0,0,0,0
Bermuda,2025-03-10,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2025-03-10,BOL,AMRO,266,0,0,0,0,0
Brazil,2025-03-10,BRA,AMRO,14089,0,16,42,0,0
Canada,2025-03-10,CAN,AMRO,2066,0,0,5,0,0
Chile,2025-03-10,CHL,AMRO,1566,0,3,5,0,0
Colombia,2025-03-10,COL,AMRO,4285,0,0,0,0,0
Costa Rica,2025-03-10,CRI,AMRO,229,0,1,0,0,0
Cuba,2025-03-10,CUB,AMRO,8,0,1,0,0,0
Curaçao,2025-03-10,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2025-03-10,DOM,AMRO,110,0,1,0,0,0
Ecuador,2025-03-10,ECU,AMRO,628,0,3,0,0,0
El Salvador,2025-03-10,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2025-03-10,GLP,AMRO,1,0,0,0,0,0
Guatemala,2025-03-10,GTM,AMRO,407,0,2,0,0,0
Guyana,2025-03-10,GUY,AMRO,2,0,0,0,0,0
